Serial Number:20719195 --,,,
,,,
"Date Time, GMT -0800","Temp, (*C)",mV,pH
3/3/20 14:55,27.91,-79.38,7.88
3/3/20 14:55,27.91,-79.38,7.88
3/3/20 14:55,27.91,-79.38,7.88
3/3/20 14:55,27.91,-79.36,7.88
3/3/20 14:55,27.91,-79.36,7.88
3/3/20 14:56,27.91,-79.36,7.88
3/3/20 14:56,27.91,-79.35,7.88
3/3/20 14:56,27.91,-79.35,7.88
3/3/20 14:56,27.91,-79.35,7.88
3/3/20 14:56,27.91,-79.33,7.88
3/3/20 14:56,27.91,-79.33,7.88
3/3/20 14:56,27.91,-79.33,7.88
3/3/20 14:56,27.91,-79.33,7.88
3/3/20 14:56,27.91,-79.31,7.87
3/3/20 14:56,27.91,-79.33,7.88
3/3/20 14:56,27.91,-79.31,7.87
3/3/20 14:56,27.91,-79.31,7.87
3/3/20 14:57,27.91,-79.31,7.87
3/3/20 14:57,27.91,-79.31,7.87
3/3/20 14:57,27.91,-79.31,7.87
3/3/20 14:57,27.91,-79.3,7.87
3/3/20 14:57,27.91,-79.3,7.87
3/3/20 14:57,27.91,-79.33,7.88
3/3/20 14:57,27.91,-79.3,7.87
3/3/20 14:57,27.91,-79.3,7.87
3/3/20 14:57,27.91,-79.05,7.87
3/3/20 14:57,27.91,-79.3,7.87
3/3/20 14:57,27.91,-79.28,7.87
3/3/20 14:57,27.94,-79.28,7.87
3/3/20 14:58,27.94,-79.3,7.87
3/3/20 14:58,27.94,-79.3,7.87
3/3/20 14:58,27.94,-79.21,7.87
3/3/20 14:58,27.94,-79.28,7.87
3/3/20 14:58,27.94,-79.28,7.87
3/3/20 14:58,27.94,-79.28,7.87
3/3/20 14:58,27.94,-79.28,7.87
3/3/20 14:58,27.94,-79.28,7.87
3/3/20 14:58,27.94,-79.28,7.87
3/3/20 14:58,27.94,-79.3,7.87
3/3/20 14:58,27.94,-79.28,7.87
3/3/20 14:58,27.94,-79.28,7.87
3/3/20 14:59,27.94,-79.28,7.87
3/3/20 14:59,27.94,-79.28,7.87
3/3/20 14:59,27.94,-79.28,7.87
3/3/20 14:59,27.94,-79.28,7.87
3/3/20 14:59,27.94,-79.28,7.87
3/3/20 14:59,27.94,-79.28,7.87
3/3/20 14:59,27.94,-79.3,7.87
3/3/20 14:59,27.94,-79.28,7.87
3/3/20 14:59,27.94,-79.28,7.87
3/3/20 14:59,27.94,-79.42,7.88
3/3/20 14:59,27.94,-79.28,7.87
3/3/20 14:59,27.94,-79.3,7.87
3/3/20 15:00,27.94,-79.3,7.87
3/3/20 15:00,27.94,-79.28,7.87
3/3/20 15:00,27.94,-79.28,7.87
3/3/20 15:00,27.94,-79.28,7.87
3/3/20 15:00,27.94,-79.28,7.87
3/3/20 15:00,27.94,-79.28,7.87
3/3/20 15:00,27.94,-79.27,7.87
3/3/20 15:00,27.94,-79.27,7.87
3/3/20 15:00,27.94,-79.28,7.87
3/3/20 15:00,27.96,-79.3,7.87
3/3/20 15:00,27.96,-79.3,7.87
3/3/20 15:00,27.96,-79.3,7.87
3/3/20 15:01,27.96,-79.31,7.87
3/3/20 15:01,27.96,-79.31,7.87
3/3/20 15:01,27.96,-79.27,7.87
3/3/20 15:01,27.96,-79.27,7.87
3/3/20 15:01,27.96,-79.25,7.87
3/3/20 15:01,27.96,-79.25,7.87
3/3/20 15:01,27.96,-79.25,7.87
3/3/20 15:01,27.96,-79.25,7.87
3/3/20 15:01,27.96,-79.24,7.87
3/3/20 15:01,27.96,-79.25,7.87
3/3/20 15:01,27.96,-79.24,7.87
3/3/20 15:01,27.96,-79.24,7.87
3/3/20 15:02,27.96,-79.24,7.87
3/3/20 15:02,27.96,-79.24,7.87
3/3/20 15:02,27.96,-79.24,7.87
3/3/20 15:02,27.96,-79.24,7.87
3/3/20 15:02,27.96,-79.24,7.87
3/3/20 15:02,27.96,-79.24,7.87
3/3/20 15:02,27.96,-79.24,7.87
3/3/20 15:02,27.96,-79.22,7.87
3/3/20 15:02,27.96,-79.24,7.87
3/3/20 15:02,27.96,-79.24,7.87
3/3/20 15:02,27.96,-79.24,7.87
3/3/20 15:02,27.96,-79.24,7.87
3/3/20 15:03,27.96,-79.24,7.87
3/3/20 15:03,27.96,-79.22,7.87
3/3/20 15:03,27.96,-79.24,7.87
3/3/20 15:03,27.96,-79.22,7.87
3/3/20 15:03,27.96,-79.22,7.87
3/3/20 15:03,27.96,-79.22,7.87
3/3/20 15:03,27.96,-79.22,7.87
3/3/20 15:03,27.96,-79.22,7.87
3/3/20 15:03,27.96,-79.25,7.87
3/3/20 15:03,27.96,-79.24,7.87
3/3/20 15:03,27.99,-79.22,7.87
3/3/20 15:03,27.99,-79.22,7.87
3/3/20 15:04,27.99,-79.22,7.87
3/3/20 15:04,27.99,-79.21,7.87
3/3/20 15:04,27.99,-79.21,7.87
3/3/20 15:04,27.99,-79.21,7.87
3/3/20 15:04,27.99,-79.21,7.87
3/3/20 15:04,27.99,-79.22,7.87
3/3/20 15:04,27.99,-79.21,7.87
3/3/20 15:04,27.99,-79.21,7.87
3/3/20 15:04,27.99,-79.21,7.87
3/3/20 15:04,27.99,-79.21,7.87
3/3/20 15:04,27.99,-79.21,7.87
3/3/20 15:04,27.99,-79.21,7.87
3/3/20 15:05,27.99,-79.21,7.87
3/3/20 15:05,27.99,-79.19,7.87
3/3/20 15:05,27.99,-79.19,7.87
3/3/20 15:05,27.99,-79.19,7.87
3/3/20 15:05,27.99,-79.19,7.87
3/3/20 15:05,27.99,-79.19,7.87
3/3/20 15:05,27.99,-79.17,7.87
3/3/20 15:05,27.99,-79.17,7.87
3/3/20 15:05,27.99,-79.17,7.87
3/3/20 15:05,27.99,-79.17,7.87
3/3/20 15:05,27.99,-79.17,7.87
3/3/20 15:05,27.99,-79.17,7.87
3/3/20 15:06,27.99,-79.17,7.87
3/3/20 15:06,27.99,-79.16,7.87
3/3/20 15:06,27.99,-79.16,7.87
3/3/20 15:06,27.99,-79.16,7.87
3/3/20 15:06,27.99,-79.16,7.87
3/3/20 15:06,27.99,-79.14,7.87
3/3/20 15:06,27.99,-79.14,7.87
3/3/20 15:06,27.99,-79.14,7.87
3/3/20 15:06,27.99,-79.14,7.87
3/3/20 15:06,27.99,-79.14,7.87
3/3/20 15:06,27.99,-79.13,7.87
3/3/20 15:06,27.99,-79.14,7.87
3/3/20 15:07,27.99,-79.13,7.87
3/3/20 15:07,27.99,-79.13,7.87
3/3/20 15:07,27.99,-79.13,7.87
3/3/20 15:07,27.99,-79.13,7.87
3/3/20 15:07,27.99,-79.13,7.87
3/3/20 15:07,27.99,-79.13,7.87
3/3/20 15:07,27.99,-79.13,7.87
3/3/20 15:07,27.99,-79.11,7.87
3/3/20 15:07,27.99,-79.11,7.87
3/3/20 15:07,27.99,-79.11,7.87
3/3/20 15:07,27.99,-79.11,7.87
3/3/20 15:07,27.99,-79.11,7.87
3/3/20 15:08,27.99,-79.11,7.87
3/3/20 15:08,27.99,-79.11,7.87
3/3/20 15:08,27.99,-79.11,7.87
3/3/20 15:08,27.99,-79.1,7.87
3/3/20 15:08,27.99,-79.1,7.87
3/3/20 15:08,28.01,-79.11,7.87
3/3/20 15:08,28.01,-79.1,7.87
3/3/20 15:08,28.01,-79.1,7.87
3/3/20 15:08,28.01,-79.1,7.87
3/3/20 15:08,28.01,-79.1,7.87
3/3/20 15:08,28.01,-79.1,7.87
3/3/20 15:08,28.01,-79.1,7.87
3/3/20 15:09,28.01,-79.1,7.87
3/3/20 15:09,28.01,-79.1,7.87
3/3/20 15:09,28.01,-79.08,7.87
3/3/20 15:09,28.01,-79.08,7.87
3/3/20 15:09,28.01,-79.08,7.87
3/3/20 15:09,28.01,-79.08,7.87
3/3/20 15:09,28.01,-79.08,7.87
3/3/20 15:09,28.01,-79.08,7.87
3/3/20 15:09,28.01,-79.08,7.87
3/3/20 15:09,28.01,-79.06,7.87
3/3/20 15:09,28.01,-79.08,7.87
3/3/20 15:09,28.01,-79.08,7.87
3/3/20 15:10,28.01,-79.06,7.87
3/3/20 15:10,28.01,-79.08,7.87
3/3/20 15:10,28.01,-79.06,7.87
3/3/20 15:10,28.01,-79.06,7.87
3/3/20 15:10,28.01,-79.06,7.87
3/3/20 15:10,28.01,-79.06,7.87
3/3/20 15:10,28.01,-79.06,7.87
3/3/20 15:10,28.01,-79.05,7.87
3/3/20 15:10,28.01,-79.05,7.87
3/3/20 15:10,28.01,-79.05,7.87
3/3/20 15:10,28.01,-79.05,7.87
3/3/20 15:10,28.01,-79.05,7.87
3/3/20 15:11,28.01,-79.05,7.87
3/3/20 15:11,28.01,-79.03,7.87
3/3/20 15:11,28.01,-79.03,7.87
3/3/20 15:11,28.01,-79.03,7.87
3/3/20 15:11,28.01,-79.03,7.87
3/3/20 15:11,28.01,-79.02,7.87
3/3/20 15:11,28.01,-79.02,7.87
3/3/20 15:11,28.01,-79.02,7.87
3/3/20 15:11,28.01,-79.02,7.87
3/3/20 15:11,28.01,-79.02,7.87
3/3/20 15:11,28.01,-79,7.87
3/3/20 15:11,28.01,-79,7.87
3/3/20 15:12,28.01,-79,7.87
3/3/20 15:12,28.01,-79,7.87
3/3/20 15:12,28.01,-78.99,7.87
3/3/20 15:12,28.01,-79,7.87
3/3/20 15:12,28.01,-79,7.87
3/3/20 15:12,28.01,-79.03,7.87
3/3/20 15:12,28.01,-79,7.87
3/3/20 15:12,28.01,-79,7.87
3/3/20 15:12,28.01,-79,7.87
3/3/20 15:12,28.01,-79,7.87
3/3/20 15:12,28.01,-79,7.87
3/3/20 15:12,28.01,-78.99,7.87
3/3/20 15:13,28.01,-78.99,7.87
3/3/20 15:13,28.01,-78.99,7.87
3/3/20 15:13,28.01,-78.99,7.87
3/3/20 15:13,28.01,-78.99,7.87
3/3/20 15:13,28.01,-78.99,7.87
3/3/20 15:13,28.01,-78.99,7.87
3/3/20 15:13,28.01,-78.99,7.87
3/3/20 15:13,28.01,-78.99,7.87
3/3/20 15:13,28.01,-78.99,7.87
3/3/20 15:13,28.01,-78.97,7.87
3/3/20 15:13,28.01,-78.97,7.87
3/3/20 15:13,28.01,-78.99,7.87
3/3/20 15:14,28.01,-78.97,7.87
3/3/20 15:14,28.01,-78.97,7.87
3/3/20 15:14,28.01,-78.97,7.87
3/3/20 15:14,28.01,-78.97,7.87
3/3/20 15:14,28.01,-78.96,7.87
3/3/20 15:14,28.01,-78.96,7.87
3/3/20 15:14,28.01,-78.96,7.87
3/3/20 15:14,28.01,-78.96,7.87
3/3/20 15:14,28.01,-78.96,7.87
3/3/20 15:14,28.01,-78.96,7.87
3/3/20 15:14,28.01,-78.94,7.87
3/3/20 15:14,28.01,-78.96,7.87
3/3/20 15:15,28.04,-78.96,7.87
3/3/20 15:15,28.04,-78.94,7.87
3/3/20 15:15,28.04,-78.94,7.87
3/3/20 15:15,28.04,-78.94,7.87
3/3/20 15:15,28.04,-78.94,7.87
3/3/20 15:15,28.04,-78.94,7.87
3/3/20 15:15,28.04,-78.94,7.87
3/3/20 15:15,28.04,-78.92,7.87
3/3/20 15:15,28.04,-78.92,7.87
3/3/20 15:15,28.04,-78.92,7.87
3/3/20 15:15,28.04,-78.92,7.87
3/3/20 15:15,28.04,-78.92,7.87
3/3/20 15:16,28.04,-78.92,7.87
3/3/20 15:16,28.04,-78.91,7.87
3/3/20 15:16,28.04,-78.91,7.87
3/3/20 15:16,28.04,-78.91,7.87
3/3/20 15:16,28.04,-78.91,7.87
3/3/20 15:16,28.04,-78.91,7.87
3/3/20 15:16,28.04,-78.89,7.87
3/3/20 15:16,28.04,-78.89,7.87
3/3/20 15:16,28.04,-78.89,7.87
3/3/20 15:16,28.04,-78.89,7.87
3/3/20 15:16,28.04,-78.89,7.87
3/3/20 15:16,28.04,-78.89,7.87
3/3/20 15:17,28.06,-78.89,7.87
3/3/20 15:17,28.06,-78.88,7.87
3/3/20 15:17,28.06,-78.89,7.87
3/3/20 15:17,28.06,-78.89,7.87
3/3/20 15:17,28.06,-78.88,7.87
3/3/20 15:17,28.06,-78.88,7.87
3/3/20 15:17,28.06,-78.88,7.87
3/3/20 15:17,28.06,-78.88,7.87
3/3/20 15:17,28.06,-78.89,7.87
3/3/20 15:17,28.06,-78.88,7.87
3/3/20 15:17,28.06,-78.88,7.87
3/3/20 15:17,28.06,-78.88,7.87
3/3/20 15:18,28.06,-78.88,7.87
3/3/20 15:18,28.06,-78.88,7.87
3/3/20 15:18,28.06,-78.88,7.87
3/3/20 15:18,28.06,-78.88,7.87
3/3/20 15:18,28.06,-78.88,7.87
3/3/20 15:18,28.06,-78.88,7.87
3/3/20 15:18,28.06,-78.88,7.87
3/3/20 15:18,28.06,-78.88,7.87
3/3/20 15:18,28.06,-78.88,7.87
3/3/20 15:18,28.06,-78.88,7.87
3/3/20 15:18,28.06,-78.88,7.87
3/3/20 15:18,28.06,-78.88,7.87
3/3/20 15:19,28.06,-78.88,7.87
3/3/20 15:19,28.06,-78.88,7.87
3/3/20 15:19,28.06,-78.88,7.87
3/3/20 15:19,28.06,-78.88,7.87
3/3/20 15:19,28.06,-78.88,7.87
3/3/20 15:19,28.06,-78.88,7.87
3/3/20 15:19,28.06,-78.86,7.87
3/3/20 15:19,28.06,-78.86,7.87
3/3/20 15:19,28.06,-78.86,7.87
3/3/20 15:19,28.06,-78.86,7.87
3/3/20 15:19,28.06,-78.86,7.87
3/3/20 15:19,28.06,-78.86,7.87
3/3/20 15:20,28.06,-78.86,7.87
3/3/20 15:20,28.06,-78.86,7.87
3/3/20 15:20,28.06,-78.86,7.87
3/3/20 15:20,28.06,-78.86,7.87
3/3/20 15:20,28.06,-78.71,7.86
3/3/20 15:20,28.06,-78.83,7.87
3/3/20 15:20,28.06,-78.85,7.87
3/3/20 15:20,28.06,-78.85,7.87
3/3/20 15:20,28.06,-78.83,7.87
3/3/20 15:20,28.06,-78.83,7.87
3/3/20 15:20,28.09,-78.99,7.87
